Date,Entreprise,Indice,Valeur,Volume
2024-11-07,Edenbread,EDE,29.012954711914062,625513
2024-11-07,Eurobefore,AUB,98.31995391845703,260497
2024-11-07,Eurofins Analyse,EUA,44.99312973022461,337963
2024-11-07,FDP,FDP,54.3464241027832,3786884
2024-11-07,Herpès Local,HER,2134.572265625,74979
2024-11-07,Kenji,KEN,14.038765907287598,7503275
2024-11-07,L'Ofalso,LOF,339.7927551269531,554776
2024-11-07,LVMHASH,LVM,604.0607299804688,461210
2024-11-07,Leonard,LEO,96.6254653930664,960229
2024-11-07,Lepetit,LEP,95.26045989990234,1513539
2024-11-07,Mandarine,MAN,9.185944557189941,7108709
2024-11-07,Micheline,MIC,30.27816390991211,1492129
2024-11-07,Milesios,MIL,157.69264221191406,350093
2024-11-07,Padaccor,PAD,42.01622009277344,698430
2024-11-07,Paindépice Groupe,PAI,100.47190856933594,351420
2024-11-07,Paris-Barque,PAR,53.65485763549805,5322315
2024-11-07,Pinot-Pinard,PP,107.70270538330078,449604
2024-11-07,Pouic,POU,28.33977699279785,624963
2024-11-07,Prêt Industriel,PRE,12.427495956420898,13751044
2024-11-07,STMicrofibres,STM,24.638689041137695,2082219
2024-11-07,Saint-Gobelin,SAG,84.79658508300781,1430888
2024-11-07,Sanufo,SAN,91.69145202636719,1527095
2024-11-07,Schneider Electric,SCH,236.3059539794922,892806
2024-11-07,Société générale,SOG,25.887256622314453,3948930
2024-11-07,True Office,TRU,27.962488174438477,646260
2024-11-07,Tréneau,TRE,38.63492965698242,1306412
2024-11-07,URW,URW,69.39032745361328,363322
2024-11-07,Vélo là,VEL,27.296236038208008,2809097
2024-11-08,Airtaxi,AIR,139.17161560058594,1541520
2024-11-08,ArcelOrbital,ARC,23.655868530273438,3172066
2024-11-08,Atlantis,ATL,11.501214981079102,3826568
2024-11-08,Bearing,BEA,214.31275939941406,700013
2024-11-08,CURCUMA,CUR,217.348388671875,672105
2024-11-08,Capverseau,CAP,158.44886779785156,340411
2024-11-08,Cil Exotica,CIL,224.1123809814453,395724
2024-11-08,Croisement,CRO,13.861307144165039,4129105
2024-11-08,Dantwo,DAN,63.689117431640625,1045775
2024-11-08,Default Systèmes,DEF,32.40719985961914,1966240
2024-11-08,Desaxa,DES,32.14020538330078,2828675
2024-11-08,Eau gazeuse,EGA,158.64450073242188,712553
2024-11-08,Edenbread,EDE,28.468603134155273,568618
2024-11-08,Eurobefore,AUB,97.87882995605469,497449
2024-11-08,Eurofins Analyse,EUA,45.072242736816406,351494
2024-11-08,FDP,FDP,53.49932098388672,3327420
2024-11-08,Herpès Local,HER,2046.4976806640625,72574
2024-11-08,Kenji,KEN,13.983513832092285,4484722
2024-11-08,L'Ofalso,LOF,328.74298095703125,453341
2024-11-08,LVMHASH,LVM,583.9579467773438,645633
2024-11-08,Leonard,LEO,96.28929138183594,748096
2024-11-08,Lepetit,LEP,96.49506378173828,684248
2024-11-08,Mandarine,MAN,9.259026527404785,5625623
2024-11-08,Micheline,MIC,30.16285514831543,1588909
2024-11-08,Milesios,MIL,158.33148193359375,292114
2024-11-08,Padaccor,PAD,42.823848724365234,640605
2024-11-08,Paindépice Groupe,PAI,99.22081756591797,372637
2024-11-08,Paris-Barque,PAR,54.29998779296875,4731196
2024-11-08,Pinot-Pinard,PP,107.46421813964844,565255
2024-11-08,Pouic,POU,28.37772560119629,557510
2024-11-08,Prêt Industriel,PRE,12.347922325134277,4781311
2024-11-08,STMicrofibres,STM,24.289031982421875,1881978
2024-11-08,Saint-Gobelin,SAG,84.22918701171875,1037715
2024-11-08,Sanufo,SAN,91.7010269165039,1414195
2024-11-08,Schneider Electric,SCH,236.50242614746094,737207
2024-11-08,Société générale,SOG,25.65534019470215,2411764
2024-11-08,True Office,TRU,28.098133087158203,367776
2024-11-08,Tréneau,TRE,38.80659866333008,900971
2024-11-08,URW,URW,70.5544662475586,284604
2024-11-08,Vélo là,VEL,27.171945571899414,2139007
2024-11-11,Airtaxi,AIR,142.2816925048828,1013673
2024-11-11,ArcelOrbital,ARC,23.527141571044922,1893699
2024-11-11,Atlantis,ATL,11.706823348999023,2570486
2024-11-11,Bearing,BEA,217.125,323312
2024-11-11,CURCUMA,CUR,222.9848175048828,678397
2024-11-11,Capverseau,CAP,160.8436737060547,332633
2024-11-11,Cil Exotica,CIL,227.36038208007812,455453
2024-11-11,Croisement,CRO,13.787772178649902,2577272
2024-11-11,Dantwo,DAN,63.72800064086914,1139407
2024-11-11,Default Systèmes,DEF,32.57588577270508,1092849
2024-11-11,Desaxa,DES,32.46293640136719,2860191
2024-11-11,Eau gazeuse,EGA,160.80560302734375,615456
2024-11-11,Edenbread,EDE,28.736005783081055,639516
2024-11-11,Eurobefore,AUB,100.67256927490234,314028
2024-11-11,Eurofins Analyse,EUA,45.63589096069336,335994
2024-11-11,FDP,FDP,53.80051040649414,3669304
2024-11-11,Herpès Local,HER,2027.6951904296875,59186
2024-11-11,Kenji,KEN,14.135457992553711,4811442
2024-11-11,L'Ofalso,LOF,331.0020446777344,360985
2024-11-11,LVMHASH,LVM,585.0313110351562,386814
2024-11-11,Leonard,LEO,97.39385223388672,714324
2024-11-11,Lepetit,LEP,98.62133026123047,505549
2024-11-11,Mandarine,MAN,9.337730407714844,6480121
2024-11-11,Micheline,MIC,30.921972274780273,1493372
2024-11-11,Milesios,MIL,159.6582794189453,192851
2024-11-11,Padaccor,PAD,42.84330749511719,544390
2024-11-11,Paindépice Groupe,PAI,99.89448547363281,329607
2024-11-11,Paris-Barque,PAR,55.37217330932617,3062744
2024-11-11,Pinot-Pinard,PP,107.75039672851562,334544
2024-11-11,Pouic,POU,28.539016723632812,696200
2024-11-11,Prêt Industriel,PRE,12.441537857055664,3965216
2024-11-11,STMicrofibres,STM,24.889856338500977,2067857
2024-11-11,Saint-Gobelin,SAG,87.16400146484375,877175
2024-11-11,Sanufo,SAN,91.67229461669922,1208511
2024-11-11,Schneider Electric,SCH,244.410400390625,808043
2024-11-11,Société générale,SOG,25.925905227661133,2075880
2024-11-11,True Office,TRU,28.078754425048828,621229
2024-11-11,Tréneau,TRE,39.06410217285156,798039
2024-11-11,URW,URW,70.70713806152344,275997
2024-11-11,Vélo là,VEL,27.592622756958008,1474874
2024-11-12,Airtaxi,AIR,137.03953552246094,1451643
2024-11-12,ArcelOrbital,ARC,22.43792152404785,3538341
2024-11-12,Atlantis,ATL,11.50855827331543,2311541
2024-11-12,Bearing,BEA,204.6153564453125,631791
2024-11-12,CURCUMA,CUR,214.48072814941406,928357
2024-11-12,Capverseau,CAP,160.648193359375,419941
2024-11-12,Cil Exotica,CIL,222.7344512939453,514107
2024-11-12,Croisement,CRO,13.484440803527832,2216855
2024-11-12,Dantwo,DAN,62.853153228759766,1319645
2024-11-12,Default Systèmes,DEF,32.1690559387207,1437729
2024-11-12,Desaxa,DES,31.51372718811035,4554097
2024-11-12,Eau gazeuse,EGA,156.75845336914062,957769
2024-11-12,Edenbread,EDE,27.590002059936523,796589
2024-11-12,Eurobefore,AUB,95.96733093261719,334660
2024-11-12,Eurofins Analyse,EUA,44.89424514770508,450293
2024-11-12,FDP,FDP,52.44514846801758,5104044
2024-11-12,Herpès Local,HER,1958.4229736328125,100865
2024-11-12,Kenji,KEN,14.011139869689941,6434770
2024-11-12,L'Ofalso,LOF,323.1444091796875,459132
2024-11-12,LVMHASH,LVM,558.58544921875,962644
2024-11-12,Leonard,LEO,95.95311737060547,972147
2024-11-12,Lepetit,LEP,95.20167541503906,575175
2024-11-12,Mandarine,MAN,9.1390962600708,10078516
2024-11-12,Micheline,MIC,30.345426559448242,1338584
2024-11-12,Milesios,MIL,158.0857696533203,378745
2024-11-12,Padaccor,PAD,41.94810485839844,476433
2024-11-12,Paindépice Groupe,PAI,97.00736236572266,399233
2024-11-12,Paris-Barque,PAR,53.954708099365234,3871602
2024-11-12,Pinot-Pinard,PP,105.36548614501953,659210
2024-11-12,Pouic,POU,27.998218536376953,847017
2024-11-12,Prêt Industriel,PRE,12.2777099609375,6774868
2024-11-12,STMicrofibres,STM,25.14594268798828,3211099
2024-11-12,Saint-Gobelin,SAG,84.93354034423828,1059643
2024-11-12,Sanufo,SAN,90.733642578125,1941126
2024-11-12,Schneider Electric,SCH,234.43946838378906,939216
2024-11-12,Société générale,SOG,25.55388069152832,2938726
2024-11-12,True Office,TRU,27.59430503845215,503435
2024-11-12,Tréneau,TRE,39.00688171386719,1021758
2024-11-12,URW,URW,69.40940856933594,327669
2024-11-12,Vélo là,VEL,26.94248390197754,2051518
2024-11-13,Airtaxi,AIR,135.41604614257812,1381466
2024-11-13,ArcelOrbital,ARC,22.3983154296875,1890530
2024-11-13,Atlantis,ATL,11.429618835449219,2656338
2024-11-13,Bearing,BEA,206.263916015625,305525
2024-11-13,CURCUMA,CUR,216.55731201171875,665527
2024-11-13,Capverseau,CAP,154.392333984375,520292
2024-11-13,Cil Exotica,CIL,222.24232482910156,460014
2024-11-13,Croisement,CRO,13.466056823730469,1985037
2024-11-13,Dantwo,DAN,62.6976203918457,1085131
2024-11-13,Default Systèmes,DEF,31.59354591369629,1211676
2024-11-13,Desaxa,DES,31.608646392822266,3538137
2024-11-13,Eau gazeuse,EGA,158.13368225097656,752386
2024-11-13,Edenbread,EDE,26.902400970458984,1097143
2024-11-13,Eurobefore,AUB,97.48672485351562,191835
2024-11-13,Eurofins Analyse,EUA,44.46903610229492,384731
2024-11-13,FDP,FDP,52.5580940246582,4171178
2024-11-13,Herpès Local,HER,1982.1734619140625,58949
2024-11-13,Kenji,KEN,14.006535530090332,4497042
2024-11-13,L'Ofalso,LOF,321.13092041015625,554073
2024-11-13,LVMHASH,LVM,560.1467895507812,550029
2024-11-13,Leonard,LEO,94.70447540283203,1006744
2024-11-13,Lepetit,LEP,95.75038146972656,586050
2024-11-13,Mandarine,MAN,9.081005096435547,5560778
2024-11-13,Micheline,MIC,29.788101196289062,1413671
2024-11-13,Milesios,MIL,153.81051635742188,247578
2024-11-13,Padaccor,PAD,42.09406280517578,503706
2024-11-13,Paindépice Groupe,PAI,98.64339447021484,376656
2024-11-13,Paris-Barque,PAR,53.71846008300781,2782805
2024-11-13,Pinot-Pinard,PP,104.45922088623047,495113
2024-11-13,Pouic,POU,27.618709564208984,728573
2024-11-13,Prêt Industriel,PRE,12.188776016235352,5911519
2024-11-13,STMicrofibres,STM,24.08219337463379,2456917
2024-11-13,Saint-Gobelin,SAG,85.83354949951172,1431965
2024-11-13,Sanufo,SAN,90.07274627685547,1394445
2024-11-13,Schneider Electric,SCH,236.94448852539062,990623
2024-11-13,Société générale,SOG,24.9837589263916,3067176
2024-11-13,True Office,TRU,27.342390060424805,674357
2024-11-13,Tréneau,TRE,38.587242126464844,738432
2024-11-13,URW,URW,68.87505340576172,229155
2024-11-13,Vélo là,VEL,26.875558853149414,2188795
2024-11-14,Airtaxi,AIR,135.8659210205078,1072031
2024-11-14,ArcelOrbital,ARC,23.279592514038086,3051788
2024-11-14,Atlantis,ATL,11.743538856506348,2454127
2024-11-14,Bearing,BEA,214.4582061767578,408834
2024-11-14,CURCUMA,CUR,216.06289672851562,575902
2024-11-14,Capverseau,CAP,157.61801147460938,406259
2024-11-14,Cil Exotica,CIL,225.5887451171875,633432
2024-11-14,Croisement,CRO,13.47984504699707,1968711
2024-11-14,Dantwo,DAN,63.45582580566406,1460563
2024-11-14,Default Systèmes,DEF,32.0301399230957,1329263
2024-11-14,Desaxa,DES,31.931377410888672,5238719
2024-11-14,Eau gazeuse,EGA,159.56788635253906,833918
2024-11-14,Edenbread,EDE,27.38945198059082,890729
2024-11-14,Eurobefore,AUB,98.51599884033203,160228
2024-11-14,Eurofins Analyse,EUA,45.65566635131836,435403
2024-11-14,FDP,FDP,53.791099548339844,4959955
2024-11-14,Herpès Local,HER,2023.73681640625,75060
2024-11-14,Kenji,KEN,14.094018936157227,5668829
2024-11-14,L'Ofalso,LOF,323.93017578125,486533
2024-11-14,LVMHASH,LVM,570.2958374023438,590102
2024-11-14,Leonard,LEO,96.33731079101562,896593
2024-11-14,Lepetit,LEP,98.18038940429688,859204
2024-11-14,Mandarine,MAN,9.140969276428223,7269385
2024-11-14,Micheline,MIC,30.018718719482422,1681287
2024-11-14,Milesios,MIL,150.96035766601562,305966
2024-11-14,Padaccor,PAD,42.240020751953125,453673
2024-11-14,Paindépice Groupe,PAI,99.7020034790039,390390
2024-11-14,Paris-Barque,PAR,54.0364875793457,2110841
2024-11-14,Pinot-Pinard,PP,105.55628204345703,477820
2024-11-14,Pouic,POU,27.89385223388672,905484
2024-11-14,Prêt Industriel,PRE,12.273029327392578,6381792
2024-11-14,STMicrofibres,STM,24.761810302734375,2202979
2024-11-14,Saint-Gobelin,SAG,87.6727066040039,1921630
2024-11-14,Sanufo,SAN,90.41756439208984,1789441
2024-11-14,Schneider Electric,SCH,241.02127075195312,1066443
2024-11-14,Société générale,SOG,25.32196807861328,3453742
2024-11-14,True Office,TRU,27.478036880493164,735131
2024-11-14,Tréneau,TRE,39.292991638183594,1088538
2024-11-14,URW,URW,70.51629638671875,285418
2024-11-14,Vélo là,VEL,27.219749450683594,2119301
2024-11-15,Airtaxi,AIR,135.00526428222656,1155402
2024-11-15,ArcelOrbital,ARC,23.754886627197266,3017002
2024-11-15,Atlantis,ATL,11.651749610900879,1738131
2024-11-15,Bearing,BEA,215.96131896972656,305820
2024-11-15,CURCUMA,CUR,214.6785125732422,480390
2024-11-15,Capverseau,CAP,150.87342834472656,715340
2024-11-15,Cil Exotica,CIL,225.39190673828125,494000
2024-11-15,Croisement,CRO,13.631510734558105,2209650
2024-11-15,Dantwo,DAN,63.16421127319336,1526329
2024-11-15,Default Systèmes,DEF,31.14702796936035,1535049
2024-11-15,Desaxa,DES,32.15918731689453,3018970
2024-11-15,Eau gazeuse,EGA,157.95687866210938,675890
2024-11-15,Edenbread,EDE,27.47540283203125,690757
2024-11-15,Eurobefore,AUB,98.8100814819336,210876
2024-11-15,Eurofins Analyse,EUA,44.93379592895508,603694
2024-11-15,FDP,FDP,54.129940032958984,3875740
2024-11-15,Herpès Local,HER,2012.85107421875,56085
2024-11-15,Kenji,KEN,14.181501388549805,6415272
2024-11-15,L'Ofalso,LOF,321.37646484375,410573
2024-11-15,LVMHASH,LVM,572.14990234375,370430
2024-11-15,Leonard,LEO,96.57743835449219,716694
2024-11-15,Lepetit,LEP,95.76997375488281,555239
2024-11-15,Mandarine,MAN,9.176573753356934,8028716
2024-11-15,Micheline,MIC,30.03793716430664,1864997
2024-11-15,Milesios,MIL,148.69989013671875,268611
2024-11-15,Padaccor,PAD,42.609779357910156,479311
2024-11-15,Paindépice Groupe,PAI,94.29346466064453,1156160
2024-11-15,Paris-Barque,PAR,54.618011474609375,2304077
2024-11-15,Pinot-Pinard,PP,104.02993774414062,374099
2024-11-15,Pouic,POU,28.168996810913086,755127
2024-11-15,Prêt Industriel,PRE,12.427495956420898,6140614
2024-11-15,STMicrofibres,STM,23.791629791259766,2414475
2024-11-15,Saint-Gobelin,SAG,88.70967102050781,1546787
2024-11-15,Sanufo,SAN,87.45791625976562,2513743
2024-11-15,Schneider Electric,SCH,237.97596740722656,797906
2024-11-15,Société générale,SOG,25.230167388916016,2196481
2024-11-15,True Office,TRU,26.993587493896484,725735
2024-11-15,Tréneau,TRE,39.27391815185547,717088
2024-11-15,URW,URW,71.01248931884766,194305
2024-11-15,Vélo là,VEL,27.324918746948242,1850931
2024-11-18,Airtaxi,AIR,135.4942626953125,795303
2024-11-18,ArcelOrbital,ARC,23.87371253967285,1820285
2024-11-18,Atlantis,ATL,11.615034103393555,2318194
2024-11-18,Bearing,BEA,213.44000244140625,218208
2024-11-18,CURCUMA,CUR,215.86512756347656,453890
2024-11-18,Capverseau,CAP,152.290771484375,346079
2024-11-18,Cil Exotica,CIL,225.98245239257812,468659
2024-11-18,Croisement,CRO,13.567168235778809,1580713
2024-11-18,Dantwo,DAN,63.16421127319336,1146610
2024-11-18,Default Systèmes,DEF,31.494319915771484,896241
2024-11-18,Desaxa,DES,32.51039505004883,2810133
2024-11-18,Eau gazeuse,EGA,157.4067840576172,542447
2024-11-18,Edenbread,EDE,27.217552185058594,780567
2024-11-18,Eurobefore,AUB,101.848876953125,285430
2024-11-18,Eurofins Analyse,EUA,45.06235122680664,431576
2024-11-18,FDP,FDP,54.68526077270508,2868832
2024-11-18,Herpès Local,HER,1997.0174560546875,41656
2024-11-18,Kenji,KEN,14.241358757019043,3567649
2024-11-18,L'Ofalso,LOF,319.11737060546875,296309
2024-11-18,LVMHASH,LVM,574.3944091796875,288165
2024-11-18,Leonard,LEO,96.96163177490234,755406
2024-11-18,Lepetit,LEP,95.5348129272461,368194
2024-11-18,Mandarine,MAN,9.232792854309082,4061045
2024-11-18,Micheline,MIC,30.04754638671875,955895
2024-11-18,Milesios,MIL,148.79815673828125,131823
2024-11-18,Padaccor,PAD,42.872501373291016,464034
2024-11-18,Paindépice Groupe,PAI,95.4098129272461,392387
2024-11-18,Paris-Barque,PAR,54.89968490600586,1536817
2024-11-18,Pinot-Pinard,PP,104.45922088623047,339118
2024-11-18,Pouic,POU,28.064632415771484,505322
2024-11-18,Prêt Industriel,PRE,12.567919731140137,5537931
2024-11-18,STMicrofibres,STM,23.31392478942871,2594335
2024-11-18,Saint-Gobelin,SAG,88.41618347167969,1410976
2024-11-18,Sanufo,SAN,87.61116790771484,1567625
2024-11-18,Schneider Electric,SCH,235.3727264404297,699928
2024-11-18,Société générale,SOG,25.650508880615234,2135466
2024-11-18,True Office,TRU,27.439279556274414,526995
2024-11-18,Tréneau,TRE,39.89383316040039,608273
2024-11-18,URW,URW,70.21095275878906,261072
2024-11-18,Vélo là,VEL,27.18150520324707,1362190
2024-11-19,Airtaxi,AIR,134.24240112304688,954743
2024-11-19,ArcelOrbital,ARC,23.77469253540039,2008233
2024-11-19,Atlantis,ATL,11.378216743469238,2286111
2024-11-19,Bearing,BEA,208.68826293945312,373269
2024-11-19,CURCUMA,CUR,215.56846618652344,514022
2024-11-19,Capverseau,CAP,153.1704864501953,341697
2024-11-19,Cil Exotica,CIL,230.6083984375,1100846
2024-11-19,Croisement,CRO,13.484440803527832,2144519
2024-11-19,Dantwo,DAN,63.2225341796875,1248143
2024-11-19,Default Systèmes,DEF,31.7225399017334,968856
2024-11-19,Desaxa,DES,32.31106185913086,3123420
2024-11-19,Eau gazeuse,EGA,156.42446899414062,730766
2024-11-19,Edenbread,EDE,27.3321533203125,606960
2024-11-19,Eurobefore,AUB,101.7508544921875,186445
2024-11-19,Eurofins Analyse,EUA,44.99312973022461,339138
2024-11-19,FDP,FDP,54.09229278564453,3912361
2024-11-19,Herpès Local,HER,1978.7098388671875,48018
2024-11-19,Kenji,KEN,14.21833610534668,4513535
2024-11-19,L'Ofalso,LOF,316.21990966796875,412736
2024-11-19,LVMHASH,LVM,563.3671264648438,501362
2024-11-19,Leonard,LEO,96.33731079101562,899032
2024-11-19,Lepetit,LEP,94.104248046875,620977
2024-11-19,Mandarine,MAN,9.2646484375,4779105
2024-11-19,Micheline,MIC,29.874584197998047,1263860
2024-11-19,Milesios,MIL,151.30435180664062,268950
2024-11-19,Padaccor,PAD,41.928646087646484,592912
2024-11-19,Paindépice Groupe,PAI,95.56379699707031,416899
2024-11-19,Paris-Barque,PAR,53.8911018371582,3298668
2024-11-19,Pinot-Pinard,PP,103.93453979492188,342876
2024-11-19,Pouic,POU,27.647172927856445,1119980
2024-11-19,Prêt Industriel,PRE,12.502388000488281,6091498
2024-11-19,STMicrofibres,STM,22.885469436645508,2561080
2024-11-19,Saint-Gobelin,SAG,86.8509521484375,1489433
2024-11-19,Sanufo,SAN,87.36213684082031,1786192
2024-11-19,Schneider Electric,SCH,234.78329467773438,991690
2024-11-19,Société générale,SOG,25.27848243713379,2956445
2024-11-19,True Office,TRU,27.16798973083496,636968
2024-11-19,Tréneau,TRE,39.636329650878906,890824
2024-11-19,URW,URW,70.93614959716797,285210
2024-11-19,Vélo là,VEL,26.94248390197754,1691416
2024-11-20,Airtaxi,AIR,134.80966186523438,919355
2024-11-20,ArcelOrbital,ARC,23.59645652770996,1276726
2024-11-20,Atlantis,ATL,11.209324836730957,1759790
2024-11-20,Bearing,BEA,208.44583129882812,300911
2024-11-20,CURCUMA,CUR,215.6673583984375,338017
2024-11-20,Capverseau,CAP,150.62905883789062,357629
2024-11-20,Cil Exotica,CIL,230.11627197265625,630049
2024-11-20,Croisement,CRO,13.429289817810059,1339974
2024-11-20,Dantwo,DAN,63.33918380737305,1382885
2024-11-20,Default Systèmes,DEF,31.901147842407227,1166816
2024-11-20,Desaxa,DES,32.30156707763672,3934451
2024-11-20,Eau gazeuse,EGA,155.26531982421875,711877
2024-11-20,Edenbread,EDE,27.87650489807129,964663
2024-11-20,Eurobefore,AUB,101.848876953125,153973
2024-11-20,Eurofins Analyse,EUA,45.34912109375,478331
2024-11-20,FDP,FDP,53.998165130615234,3083203
2024-11-20,Herpès Local,HER,1959.41259765625,36805
2024-11-20,Kenji,KEN,14.227545738220215,3074811
2024-11-20,L'Ofalso,LOF,314.50103759765625,282177
2024-11-20,LVMHASH,LVM,561.5130615234375,301138
2024-11-20,Leonard,LEO,96.28929138183594,686088
2024-11-20,Lepetit,LEP,93.30077362060547,348238
2024-11-20,Mandarine,MAN,9.292757987976074,4756713
2024-11-20,Micheline,MIC,29.663185119628906,1153574
2024-11-20,Milesios,MIL,149.28956604003906,223193
2024-11-20,Padaccor,PAD,41.69511032104492,575435
2024-11-20,Paindépice Groupe,PAI,95.60228729248047,263378
2024-11-20,Paris-Barque,PAR,53.146026611328125,3040698
2024-11-20,Pinot-Pinard,PP,102.78978729248047,546022
2024-11-20,Pouic,POU,27.504858016967773,797481
2024-11-20,Prêt Industriel,PRE,12.422815322875977,4648836
2024-11-20,STMicrofibres,STM,22.60475730895996,2637205
2024-11-20,Saint-Gobelin,SAG,85.79441833496094,1229679
2024-11-20,Sanufo,SAN,86.96943664550781,1414370
2024-11-20,Schneider Electric,SCH,232.6221160888672,628335
2024-11-20,Société générale,SOG,25.645679473876953,2821816
2024-11-20,True Office,TRU,27.07109832763672,725266
2024-11-20,Tréneau,TRE,38.7493782043457,702966
2024-11-20,URW,URW,71.47051239013672,253818
2024-11-20,Vélo là,VEL,26.760828018188477,1427118
2024-11-21,Airtaxi,AIR,136.43316650390625,1050455
2024-11-21,ArcelOrbital,ARC,23.675670623779297,1590339
2024-11-21,Atlantis,ATL,11.168937683105469,2301298
2024-11-21,Bearing,BEA,202.14251708984375,423991
2024-11-21,CURCUMA,CUR,216.95285034179688,450794
2024-11-21,Capverseau,CAP,149.79820251464844,511259
2024-11-21,Cil Exotica,CIL,228.7383270263672,559745
2024-11-21,Croisement,CRO,13.291412353515625,1582074
2024-11-21,Dantwo,DAN,62.678184509277344,1135025
2024-11-21,Default Systèmes,DEF,31.920989990234375,845398
2024-11-21,Desaxa,DES,32.46293640136719,3597506
2024-11-21,Eau gazeuse,EGA,156.444091796875,662234
2024-11-21,Edenbread,EDE,28.105703353881836,797245
2024-11-21,Eurobefore,AUB,102.5350570678711,133339
2024-11-21,Eurofins Analyse,EUA,45.84355163574219,419871
2024-11-21,FDP,FDP,53.819332122802734,3143357
2024-11-21,Herpès Local,HER,1966.3397216796875,45161
2024-11-21,Kenji,KEN,14.245963096618652,3829319
2024-11-21,L'Ofalso,LOF,317.1529846191406,401865
2024-11-21,LVMHASH,LVM,561.0250854492188,361231
2024-11-21,Leonard,LEO,96.6734848022461,737009
2024-11-21,Lepetit,LEP,93.69271087646484,360220
2024-11-21,Mandarine,MAN,9.240287780761719,3845584
2024-11-21,Micheline,MIC,29.72083854675293,1337494
2024-11-21,Milesios,MIL,149.87925720214844,224602
2024-11-21,Padaccor,PAD,41.7048454284668,712951
2024-11-21,Paindépice Groupe,PAI,96.52616882324219,329938
2024-11-21,Paris-Barque,PAR,52.900691986083984,3475100
2024-11-21,Pinot-Pinard,PP,101.74042510986328,449688
2024-11-21,Pouic,POU,27.182275772094727,1039912
2024-11-21,Prêt Industriel,PRE,12.422815322875977,2529934
2024-11-21,STMicrofibres,STM,22.727876663208008,2457135
2024-11-21,Saint-Gobelin,SAG,85.99007415771484,1181985
2024-11-21,Sanufo,SAN,87.03648376464844,1332630
2024-11-21,Schneider Electric,SCH,235.8638916015625,668582
2024-11-21,Société générale,SOG,25.7423095703125,2304538
2024-11-21,True Office,TRU,27.09047508239746,672551
2024-11-21,Tréneau,TRE,38.67307662963867,551719
2024-11-21,URW,URW,71.75677490234375,301648
2024-11-21,Vélo là,VEL,26.684341430664062,1476475
2024-11-22,Airtaxi,AIR,134.907470703125,855963
2024-11-22,ArcelOrbital,ARC,23.754886627197266,1720391
2024-11-22,Atlantis,ATL,11.492036819458008,2563507
2024-11-22,Bearing,BEA,203.7425994873047,418350
2024-11-22,CURCUMA,CUR,217.64505004882812,427457
2024-11-22,Capverseau,CAP,151.0689239501953,370334
2024-11-22,Cil Exotica,CIL,231.59263610839844,456715
2024-11-22,Croisement,CRO,13.35115909576416,2921822
2024-11-22,Dantwo,DAN,63.630794525146484,1281903
2024-11-22,Default Systèmes,DEF,32.10952377319336,1100252
2024-11-22,Desaxa,DES,32.349029541015625,3238041
2024-11-22,Eau gazeuse,EGA,157.4067840576172,657431
2024-11-22,Edenbread,EDE,28.24895477294922,755184
2024-11-22,Eurobefore,AUB,103.02518463134766,182694
2024-11-22,Eurofins Analyse,EUA,46.436866760253906,439176
2024-11-22,FDP,FDP,53.73462677001953,4700961
2024-11-22,Herpès Local,HER,1998.9967041015625,55124
2024-11-22,Kenji,KEN,14.172293663024902,4898829
2024-11-22,L'Ofalso,LOF,323.1935119628906,477166
2024-11-22,LVMHASH,LVM,568.9295654296875,412214
2024-11-22,Leonard,LEO,96.72150421142578,1015350
2024-11-22,Lepetit,LEP,94.82933044433594,535406
2024-11-22,Mandarine,MAN,9.388328552246094,6544340
2024-11-22,Micheline,MIC,29.884193420410156,1275994
2024-11-22,Milesios,MIL,145.60400390625,1043791
2024-11-22,Padaccor,PAD,41.335086822509766,464995
2024-11-22,Paindépice Groupe,PAI,98.59526824951172,343901
2024-11-22,Paris-Barque,PAR,51.71946716308594,5607002
2024-11-22,Pinot-Pinard,PP,101.74042510986328,576448
2024-11-22,Pouic,POU,27.3245906829834,970601
2024-11-22,Prêt Industriel,PRE,12.2168607711792,8057032
2024-11-22,STMicrofibres,STM,23.04798698425293,3328795
2024-11-22,Saint-Gobelin,SAG,85.59876251220703,1570605
2024-11-22,Sanufo,SAN,89.23944854736328,1666812
2024-11-22,Schneider Electric,SCH,237.4847869873047,777452
2024-11-22,Société générale,SOG,25.0755615234375,3247120
2024-11-22,True Office,TRU,27.419902801513672,688353
2024-11-22,Tréneau,TRE,38.444190979003906,1070860
2024-11-22,URW,URW,74.00871276855469,380512
2024-11-22,Vélo là,VEL,26.617416381835938,2418090
2024-11-25,Airtaxi,AIR,135.27911376953125,1574297
2024-11-25,ArcelOrbital,ARC,23.655866622924805,3173430
2024-11-25,Atlantis,ATL,11.752717971801758,3960623
2024-11-25,Bearing,BEA,214.9915771484375,711382
2024-11-25,CURCUMA,CUR,215.7662353515625,2161755
2024-11-25,Capverseau,CAP,149.7493133544922,821835
2024-11-25,Cil Exotica,CIL,230.70681762695312,1116965
2024-11-25,Croisement,CRO,13.305200576782227,4951398
2024-11-25,Dantwo,DAN,62.95035934448242,2765236
2024-11-25,Default Systèmes,DEF,32.73464584350586,4364222
2024-11-25,Desaxa,DES,32.33953857421875,7788863
2024-11-25,Eau gazeuse,EGA,156.1494140625,966965
2024-11-25,Edenbread,EDE,28.831506729125977,1508866
2024-11-25,Eurobefore,AUB,104.29953002929688,435612
